call_id,date,daily_caller,call_started,call_answered,call_ended,wait_length,service_length,meets_standard,call_type
28492,23/08/2021,97,"12:31:17 PM","12:31:17 PM","12:37:54 PM",0,396,TRUE,2
28493,23/08/2021,98,"12:34:47 PM","12:34:47 PM","12:34:48 PM",0,1,TRUE,1
28494,23/08/2021,99,"12:38:15 PM","12:38:15 PM","12:45:53 PM",0,458,TRUE,1
28495,23/08/2021,100,"12:39:13 PM","12:39:13 PM","12:45:20 PM",0,367,TRUE,0
28496,23/08/2021,101,"12:41:26 PM","12:41:26 PM","12:50:39 PM",0,553,TRUE,0
28497,23/08/2021,102,"12:47:35 PM","12:47:35 PM","12:48:04 PM",0,29,TRUE,2
28498,23/08/2021,103,"12:49:54 PM","12:49:54 PM","12:50:23 PM",0,28,TRUE,0
28499,23/08/2021,104,"12:54:20 PM","12:54:20 PM","12:54:26 PM",0,5,TRUE,0
28500,23/08/2021,105,"12:57:14 PM","12:57:14 PM","1:19:10 PM",0,1316,TRUE,1
28501,23/08/2021,106,"12:59:09 PM","12:59:09 PM","1:12:55 PM",0,826,TRUE,1
28502,23/08/2021,107,"1:00:42 PM","1:00:42 PM","1:04:54 PM",0,252,TRUE,0
28503,23/08/2021,108,"1:02:07 PM","1:02:07 PM","1:02:24 PM",0,17,TRUE,0
28504,23/08/2021,109,"1:02:22 PM","1:02:24 PM","1:02:46 PM",2,22,TRUE,1
28505,23/08/2021,110,"1:08:41 PM","1:08:41 PM","1:11:31 PM",0,170,TRUE,2
28506,23/08/2021,111,"1:08:48 PM","1:08:48 PM","1:10:07 PM",0,79,TRUE,1
28507,23/08/2021,112,"1:16:42 PM","1:16:42 PM","1:20:40 PM",0,238,TRUE,2
28508,23/08/2021,113,"1:17:20 PM","1:17:20 PM","1:20:03 PM",0,164,TRUE,1
28509,23/08/2021,114,"1:22:22 PM","1:22:22 PM","1:28:09 PM",0,347,TRUE,0
28510,23/08/2021,115,"1:26:31 PM","1:26:31 PM","1:32:40 PM",0,369,TRUE,1
28511,23/08/2021,116,"1:32:36 PM","1:32:36 PM","1:35:56 PM",0,200,TRUE,2
28512,23/08/2021,117,"1:34:31 PM","1:34:31 PM","1:34:57 PM",0,25,TRUE,1
28513,23/08/2021,118,"1:36:39 PM","1:36:39 PM","1:40:03 PM",0,205,TRUE,1
28514,23/08/2021,119,"1:37:31 PM","1:37:31 PM","1:45:37 PM",0,487,TRUE,1
28515,23/08/2021,120,"1:38:46 PM","1:38:46 PM","1:52:37 PM",0,831,TRUE,2
28516,23/08/2021,121,"1:39:08 PM","1:39:08 PM","1:40:43 PM",0,95,TRUE,1
28517,23/08/2021,122,"1:42:27 PM","1:42:27 PM","1:42:48 PM",0,21,TRUE,2
28518,23/08/2021,123,"1:52:50 PM","1:52:50 PM","2:00:20 PM",0,450,TRUE,1
28519,23/08/2021,124,"1:52:56 PM","1:52:56 PM","1:53:45 PM",0,49,TRUE,2
28520,23/08/2021,125,"2:01:42 PM","2:01:42 PM","2:03:23 PM",0,101,TRUE,0
28521,23/08/2021,126,"2:06:06 PM","2:06:06 PM","2:08:32 PM",0,146,TRUE,0
28522,23/08/2021,127,"2:10:27 PM","2:10:27 PM","2:12:14 PM",0,108,TRUE,2
28523,23/08/2021,128,"2:15:28 PM","2:15:28 PM","2:18:51 PM",0,203,TRUE,2
28524,23/08/2021,129,"2:23:52 PM","2:23:52 PM","2:23:53 PM",0,1,TRUE,2
28525,23/08/2021,130,"2:26:22 PM","2:26:22 PM","2:29:12 PM",0,171,TRUE,1
28526,23/08/2021,131,"2:26:39 PM","2:26:39 PM","2:26:39 PM",0,0,TRUE,0
28527,23/08/2021,132,"2:32:17 PM","2:32:17 PM","2:32:54 PM",0,36,TRUE,1
28528,23/08/2021,133,"2:32:47 PM","2:32:47 PM","2:33:40 PM",0,53,TRUE,1
28529,23/08/2021,134,"2:39:27 PM","2:39:27 PM","2:46:14 PM",0,407,TRUE,2
28530,23/08/2021,135,"2:40:47 PM","2:40:47 PM","2:54:57 PM",0,850,TRUE,1
28531,23/08/2021,136,"2:41:15 PM","2:41:15 PM","2:46:26 PM",0,311,TRUE,1
28532,23/08/2021,137,"2:42:13 PM","2:42:13 PM","2:52:14 PM",0,601,TRUE,1
28533,23/08/2021,138,"2:47:07 PM","2:47:07 PM","2:48:47 PM",0,100,TRUE,2
28534,23/08/2021,139,"2:52:26 PM","2:52:26 PM","2:54:18 PM",0,112,TRUE,1
28535,23/08/2021,140,"2:59:46 PM","2:59:46 PM","2:59:56 PM",0,10,TRUE,1
28536,23/08/2021,141,"3:00:13 PM","3:00:13 PM","3:00:48 PM",0,35,TRUE,1
28537,23/08/2021,142,"3:01:42 PM","3:01:42 PM","3:01:47 PM",0,6,TRUE,2
28538,23/08/2021,143,"3:04:10 PM","3:04:10 PM","3:04:29 PM",0,19,TRUE,2
28539,23/08/2021,144,"3:05:30 PM","3:05:30 PM","3:23:35 PM",0,1085,TRUE,0
28540,23/08/2021,145,"3:05:32 PM","3:05:32 PM","3:31:30 PM",0,1558,TRUE,2
28541,23/08/2021,146,"3:07:06 PM","3:07:06 PM","3:09:24 PM",0,138,TRUE,1
28542,23/08/2021,147,"3:13:02 PM","3:13:02 PM","3:22:05 PM",0,544,TRUE,1
28543,23/08/2021,148,"3:14:03 PM","3:14:03 PM","3:14:46 PM",0,43,TRUE,1
28544,23/08/2021,149,"3:19:38 PM","3:19:38 PM","3:19:41 PM",0,2,TRUE,2
28545,23/08/2021,150,"3:29:27 PM","3:29:27 PM","3:41:04 PM",0,697,TRUE,2
28546,23/08/2021,151,"3:29:48 PM","3:29:48 PM","3:38:29 PM",0,520,TRUE,1
28547,23/08/2021,152,"3:31:27 PM","3:31:27 PM","3:33:45 PM",0,138,TRUE,2
28548,23/08/2021,153,"3:32:26 PM","3:32:26 PM","3:33:31 PM",0,66,TRUE,2
28549,23/08/2021,154,"3:33:33 PM","3:33:33 PM","3:35:57 PM",0,143,TRUE,1
28550,23/08/2021,155,"3:33:48 PM","3:33:48 PM","3:38:14 PM",0,266,TRUE,2
28551,23/08/2021,156,"3:34:32 PM","3:35:57 PM","3:40:39 PM",85,282,FALSE,0
28552,23/08/2021,157,"3:34:59 PM","3:38:14 PM","3:41:28 PM",195,194,FALSE,1
28553,23/08/2021,158,"3:35:12 PM","3:38:29 PM","3:39:03 PM",197,34,FALSE,0
28554,23/08/2021,159,"3:36:48 PM","3:39:03 PM","3:44:56 PM",135,353,FALSE,2
28555,23/08/2021,160,"3:39:37 PM","3:40:39 PM","3:41:41 PM",62,62,FALSE,2
28556,23/08/2021,161,"3:41:05 PM","3:41:05 PM","3:45:35 PM",0,270,TRUE,2
28557,23/08/2021,162,"3:44:59 PM","3:44:59 PM","3:52:14 PM",0,436,TRUE,1
28558,23/08/2021,163,"3:46:14 PM","3:46:14 PM","3:47:09 PM",0,54,TRUE,0
28559,23/08/2021,164,"3:50:06 PM","3:50:06 PM","3:54:00 PM",0,234,TRUE,1
28560,23/08/2021,165,"3:50:38 PM","3:50:38 PM","3:54:36 PM",0,239,TRUE,1
28561,23/08/2021,166,"3:52:39 PM","3:52:39 PM","3:54:43 PM",0,125,TRUE,2
28562,23/08/2021,167,"3:54:15 PM","3:54:15 PM","3:57:09 PM",0,174,TRUE,1
28563,23/08/2021,168,"4:00:35 PM","4:00:35 PM","4:06:49 PM",0,374,TRUE,1
28564,23/08/2021,169,"4:00:46 PM","4:00:46 PM","4:07:02 PM",0,376,TRUE,1
28565,23/08/2021,170,"4:05:32 PM","4:05:32 PM","4:10:37 PM",0,304,TRUE,1
28566,23/08/2021,171,"4:16:45 PM","4:16:45 PM","4:20:41 PM",0,236,TRUE,1
28567,23/08/2021,172,"4:17:10 PM","4:17:10 PM","4:17:58 PM",0,48,TRUE,0
28568,23/08/2021,173,"4:19:23 PM","4:19:23 PM","4:25:44 PM",0,381,TRUE,1
28569,23/08/2021,174,"4:19:58 PM","4:19:58 PM","4:33:06 PM",0,788,TRUE,1
28570,23/08/2021,175,"4:21:35 PM","4:21:35 PM","4:29:02 PM",0,447,TRUE,2
28571,23/08/2021,176,"4:28:36 PM","4:28:36 PM","4:29:00 PM",0,24,TRUE,2
28572,23/08/2021,177,"4:30:19 PM","4:30:19 PM","4:33:46 PM",0,207,TRUE,2
28573,23/08/2021,178,"4:36:34 PM","4:36:34 PM","4:45:33 PM",0,538,TRUE,1
28574,23/08/2021,179,"4:40:14 PM","4:40:14 PM","4:46:02 PM",0,348,TRUE,1
28575,23/08/2021,180,"4:40:33 PM","4:40:33 PM","4:51:51 PM",0,678,TRUE,2
28576,23/08/2021,181,"4:40:58 PM","4:40:58 PM","4:41:06 PM",0,7,TRUE,2
28577,23/08/2021,182,"4:43:25 PM","4:43:25 PM","4:46:35 PM",0,190,TRUE,2
28578,23/08/2021,183,"4:45:31 PM","4:45:33 PM","4:47:32 PM",2,119,TRUE,0
28579,23/08/2021,184,"4:48:19 PM","4:48:19 PM","4:49:40 PM",0,80,TRUE,2
28580,23/08/2021,185,"4:48:46 PM","4:48:46 PM","4:51:58 PM",0,192,TRUE,1
28581,23/08/2021,186,"4:49:07 PM","4:49:07 PM","4:57:34 PM",0,507,TRUE,2
28582,23/08/2021,187,"4:50:23 PM","4:50:23 PM","4:52:40 PM",0,137,TRUE,2
28583,23/08/2021,188,"4:50:33 PM","4:51:51 PM","4:52:15 PM",78,24,FALSE,1
28584,23/08/2021,189,"4:51:37 PM","4:51:58 PM","5:03:24 PM",20,686,TRUE,0
28585,23/08/2021,190,"4:51:46 PM","4:52:15 PM","4:53:56 PM",29,101,TRUE,1
28586,23/08/2021,191,"4:52:06 PM","4:52:40 PM","5:05:00 PM",34,740,TRUE,1
28587,23/08/2021,192,"4:55:10 PM","4:55:10 PM","4:57:03 PM",0,113,TRUE,0
28588,23/08/2021,193,"4:59:10 PM","4:59:10 PM","5:00:00 PM",0,50,TRUE,1
28589,23/08/2021,194,"5:05:26 PM","5:05:26 PM","5:11:01 PM",0,335,TRUE,0
28590,23/08/2021,195,"5:06:17 PM","5:06:17 PM","5:09:58 PM",0,221,TRUE,1
28591,23/08/2021,196,"5:09:13 PM","5:09:13 PM","5:12:41 PM",0,208,TRUE,0
28592,23/08/2021,197,"5:14:21 PM","5:14:21 PM","5:18:32 PM",0,251,TRUE,1
28593,23/08/2021,198,"5:22:11 PM","5:22:11 PM","5:37:15 PM",0,904,TRUE,1
28594,23/08/2021,199,"5:23:29 PM","5:23:29 PM","5:24:02 PM",0,33,TRUE,2
28595,23/08/2021,200,"5:26:03 PM","5:26:03 PM","5:27:38 PM",0,95,TRUE,1
28596,23/08/2021,201,"5:26:36 PM","5:26:36 PM","5:28:09 PM",0,92,TRUE,2
28597,23/08/2021,202,"5:28:05 PM","5:28:05 PM","5:30:07 PM",0,122,TRUE,1
28598,23/08/2021,203,"5:40:02 PM","5:40:02 PM","5:40:36 PM",0,34,TRUE,0
28599,23/08/2021,204,"5:42:07 PM","5:42:07 PM","5:43:38 PM",0,90,TRUE,1
28600,23/08/2021,205,"5:43:47 PM","5:43:47 PM","5:44:25 PM",0,39,TRUE,1
28601,23/08/2021,206,"5:46:18 PM","5:46:18 PM","5:56:20 PM",0,601,TRUE,1
28602,23/08/2021,207,"5:47:16 PM","5:47:16 PM","5:47:19 PM",0,3,TRUE,2
28603,23/08/2021,208,"5:49:36 PM","5:49:36 PM","5:53:58 PM",0,262,TRUE,2
28604,23/08/2021,209,"5:51:48 PM","5:51:48 PM","5:52:12 PM",0,24,TRUE,2
28605,23/08/2021,210,"5:55:35 PM","5:55:35 PM","5:55:41 PM",0,7,TRUE,1
28606,24/08/2021,1,"8:00:00 AM","8:00:00 AM","8:15:37 AM",0,937,TRUE,1
28607,24/08/2021,2,"8:01:07 AM","8:01:07 AM","8:02:27 AM",0,80,TRUE,2
28608,24/08/2021,3,"8:01:13 AM","8:01:13 AM","8:09:07 AM",0,474,TRUE,1
28609,24/08/2021,4,"8:02:01 AM","8:02:01 AM","8:06:45 AM",0,284,TRUE,2
28610,24/08/2021,5,"8:04:22 AM","8:04:22 AM","8:07:16 AM",0,175,TRUE,0
28611,24/08/2021,6,"8:06:09 AM","8:06:45 AM","8:08:14 AM",35,89,TRUE,2
28612,24/08/2021,7,"8:07:35 AM","8:07:35 AM","8:10:52 AM",0,197,TRUE,0
28613,24/08/2021,8,"8:12:36 AM","8:12:36 AM","8:18:27 AM",0,351,TRUE,2
28614,24/08/2021,9,"8:14:40 AM","8:14:40 AM","8:15:54 AM",0,75,TRUE,1
28615,24/08/2021,10,"8:15:07 AM","8:15:07 AM","8:16:03 AM",0,56,TRUE,1
28616,24/08/2021,11,"8:15:44 AM","8:15:44 AM","8:16:38 AM",0,54,TRUE,0
28617,24/08/2021,12,"8:17:05 AM","8:17:05 AM","8:36:19 AM",0,1154,TRUE,1
28618,24/08/2021,13,"8:17:22 AM","8:17:22 AM","8:22:53 AM",0,331,TRUE,1
28619,24/08/2021,14,"8:24:10 AM","8:24:10 AM","8:25:11 AM",0,61,TRUE,1
28620,24/08/2021,15,"8:25:01 AM","8:25:01 AM","8:26:13 AM",0,72,TRUE,0
28621,24/08/2021,16,"8:33:24 AM","8:33:24 AM","8:37:36 AM",0,253,TRUE,1
28622,24/08/2021,17,"8:42:02 AM","8:42:02 AM","9:03:51 AM",0,1308,TRUE,1
28623,24/08/2021,18,"8:48:23 AM","8:48:23 AM","8:48:28 AM",0,5,TRUE,0
28624,24/08/2021,19,"8:59:57 AM","8:59:57 AM","9:03:16 AM",0,199,TRUE,0
28625,24/08/2021,20,"9:09:25 AM","9:09:25 AM","9:11:56 AM",0,151,TRUE,1
28626,24/08/2021,21,"9:09:39 AM","9:09:39 AM","9:28:16 AM",0,1117,TRUE,0
28627,24/08/2021,22,"9:11:01 AM","9:11:01 AM","9:28:32 AM",0,1051,TRUE,1
28628,24/08/2021,23,"9:12:10 AM","9:12:10 AM","9:21:33 AM",0,563,TRUE,1
28629,24/08/2021,24,"9:13:16 AM","9:13:16 AM","9:22:55 AM",0,580,TRUE,2
28630,24/08/2021,25,"9:21:26 AM","9:21:33 AM","9:21:55 AM",7,22,TRUE,1
28631,24/08/2021,26,"9:26:22 AM","9:26:22 AM","9:29:15 AM",0,173,TRUE,1
28632,24/08/2021,27,"9:27:15 AM","9:27:15 AM","9:28:03 AM",0,49,TRUE,0
28633,24/08/2021,28,"9:27:25 AM","9:28:03 AM","9:28:45 AM",39,41,TRUE,0
28634,24/08/2021,29,"9:27:32 AM","9:28:16 AM","9:32:00 AM",44,225,TRUE,1
28635,24/08/2021,30,"9:28:06 AM","9:28:32 AM","9:50:38 AM",26,1326,TRUE,1
28636,24/08/2021,31,"9:31:28 AM","9:31:28 AM","9:34:20 AM",0,172,TRUE,0
28637,24/08/2021,32,"9:34:11 AM","9:34:11 AM","9:51:02 AM",0,1011,TRUE,1
28638,24/08/2021,33,"9:39:33 AM","9:39:33 AM","9:39:48 AM",0,15,TRUE,2
28639,24/08/2021,34,"9:39:55 AM","9:39:55 AM","9:43:16 AM",0,202,TRUE,2
28640,24/08/2021,35,"9:44:37 AM","9:44:37 AM","9:46:08 AM",0,90,TRUE,0
28641,24/08/2021,36,"10:01:56 AM","10:01:56 AM","10:05:00 AM",0,184,TRUE,1
28642,24/08/2021,37,"10:06:36 AM","10:06:36 AM","10:11:27 AM",0,291,TRUE,1
28643,24/08/2021,38,"10:17:19 AM","10:17:19 AM","10:20:21 AM",0,182,TRUE,2
28644,24/08/2021,39,"10:17:29 AM","10:17:29 AM","10:18:20 AM",0,51,TRUE,1
28645,24/08/2021,40,"10:19:50 AM","10:19:50 AM","10:20:35 AM",0,45,TRUE,1
28646,24/08/2021,41,"10:22:06 AM","10:22:06 AM","10:26:55 AM",0,289,TRUE,1
28647,24/08/2021,42,"10:22:35 AM","10:22:35 AM","10:23:41 AM",0,66,TRUE,1
28648,24/08/2021,43,"10:27:05 AM","10:27:05 AM","10:32:44 AM",0,339,TRUE,1
28649,24/08/2021,44,"10:30:37 AM","10:30:37 AM","10:31:53 AM",0,76,TRUE,1
28650,24/08/2021,45,"10:31:59 AM","10:31:59 AM","10:45:49 AM",0,831,TRUE,1
28651,24/08/2021,46,"10:32:22 AM","10:32:22 AM","10:36:32 AM",0,250,TRUE,1
28652,24/08/2021,47,"10:33:11 AM","10:33:11 AM","10:35:06 AM",0,114,TRUE,0
28653,24/08/2021,48,"10:39:54 AM","10:39:54 AM","10:45:22 AM",0,328,TRUE,2
28654,24/08/2021,49,"10:45:47 AM","10:45:47 AM","10:51:14 AM",0,327,TRUE,2
28655,24/08/2021,50,"10:51:14 AM","10:51:14 AM","10:51:16 AM",0,2,TRUE,1
28656,24/08/2021,51,"10:55:03 AM","10:55:03 AM","10:55:54 AM",0,51,TRUE,2
28657,24/08/2021,52,"11:01:26 AM","11:01:26 AM","11:07:11 AM",0,345,TRUE,1
28658,24/08/2021,53,"11:04:20 AM","11:04:20 AM","11:06:41 AM",0,140,TRUE,0
28659,24/08/2021,54,"11:07:41 AM","11:07:41 AM","11:09:00 AM",0,79,TRUE,1
28660,24/08/2021,55,"11:11:31 AM","11:11:31 AM","11:20:20 AM",0,529,TRUE,1
28661,24/08/2021,56,"11:14:32 AM","11:14:32 AM","11:15:24 AM",0,52,TRUE,1
28662,24/08/2021,57,"11:19:07 AM","11:19:07 AM","11:20:16 AM",0,69,TRUE,2
28663,24/08/2021,58,"11:29:28 AM","11:29:28 AM","11:31:46 AM",0,138,TRUE,1
28664,24/08/2021,59,"11:30:01 AM","11:30:01 AM","11:30:54 AM",0,53,TRUE,1
28665,24/08/2021,60,"11:30:44 AM","11:30:44 AM","11:57:04 AM",0,1579,TRUE,1
28666,24/08/2021,61,"11:34:00 AM","11:34:00 AM","11:38:03 AM",0,243,TRUE,0
28667,24/08/2021,62,"11:36:21 AM","11:36:21 AM","11:38:34 AM",0,133,TRUE,0
28668,24/08/2021,63,"11:37:55 AM","11:37:55 AM","11:42:08 AM",0,254,TRUE,2
28669,24/08/2021,64,"11:40:47 AM","11:40:47 AM","11:46:54 AM",0,367,TRUE,0
28670,24/08/2021,65,"11:43:00 AM","11:43:00 AM","11:49:44 AM",0,404,TRUE,2
28671,24/08/2021,66,"11:44:24 AM","11:44:24 AM","11:54:01 AM",0,578,TRUE,1
28672,24/08/2021,67,"11:45:27 AM","11:46:54 AM","11:50:05 AM",87,191,FALSE,2
28673,24/08/2021,68,"11:46:32 AM","11:49:44 AM","11:59:48 AM",192,604,FALSE,1
28674,24/08/2021,69,"11:46:36 AM","11:50:05 AM","11:55:18 AM",209,313,FALSE,2
28675,24/08/2021,70,"11:47:47 AM","11:54:01 AM","12:11:18 PM",375,1036,FALSE,0
28676,24/08/2021,71,"11:48:13 AM","11:55:18 AM","11:58:05 AM",425,167,FALSE,1
28677,24/08/2021,72,"11:49:16 AM","11:57:04 AM","12:01:18 PM",468,254,FALSE,2
28678,24/08/2021,73,"11:51:33 AM","11:58:05 AM","12:08:28 PM",392,622,FALSE,1
28679,24/08/2021,74,"11:55:48 AM","11:59:48 AM","12:00:45 PM",240,57,FALSE,1
28680,24/08/2021,75,"11:56:26 AM","12:00:45 PM","12:02:20 PM",259,96,FALSE,0
28681,24/08/2021,76,"11:56:33 AM","12:01:18 PM","12:17:44 PM",285,986,FALSE,2
28682,24/08/2021,77,"11:57:22 AM","12:02:20 PM","12:12:14 PM",298,593,FALSE,2
28683,24/08/2021,78,"11:58:28 AM","12:08:28 PM","12:09:35 PM",599,68,FALSE,1
28684,24/08/2021,79,"12:04:04 PM","12:09:35 PM","12:17:43 PM",331,488,FALSE,1
28685,24/08/2021,80,"12:06:28 PM","12:11:18 PM","12:11:58 PM",290,41,FALSE,1
28686,24/08/2021,81,"12:06:49 PM","12:11:58 PM","12:13:37 PM",309,99,FALSE,1
28687,24/08/2021,82,"12:11:12 PM","12:12:14 PM","12:25:11 PM",62,777,FALSE,2
28688,24/08/2021,83,"12:12:34 PM","12:13:37 PM","12:13:48 PM",63,11,FALSE,1
28689,24/08/2021,84,"12:13:48 PM","12:13:48 PM","12:16:33 PM",1,165,TRUE,1
28690,24/08/2021,85,"12:15:16 PM","12:16:33 PM","12:16:55 PM",77,22,FALSE,0
28691,24/08/2021,86,"12:23:13 PM","12:23:13 PM","12:27:27 PM",0,254,TRUE,2
28692,24/08/2021,87,"12:25:41 PM","12:25:41 PM","12:27:29 PM",0,108,TRUE,0
28693,24/08/2021,88,"12:29:41 PM","12:29:41 PM","12:31:52 PM",0,131,TRUE,2
28694,24/08/2021,89,"12:30:21 PM","12:30:21 PM","12:35:28 PM",0,307,TRUE,1
28695,24/08/2021,90,"12:31:10 PM","12:31:10 PM","12:31:11 PM",0,1,TRUE,1
28696,24/08/2021,91,"12:33:35 PM","12:33:35 PM","12:34:02 PM",0,26,TRUE,1
28697,24/08/2021,92,"12:34:47 PM","12:34:47 PM","12:40:56 PM",0,369,TRUE,2
28698,24/08/2021,93,"12:38:18 PM","12:38:18 PM","12:43:13 PM",0,295,TRUE,2
28699,24/08/2021,94,"12:40:14 PM","12:40:14 PM","12:42:08 PM",0,114,TRUE,1
28700,24/08/2021,95,"12:41:40 PM","12:41:40 PM","12:42:32 PM",0,52,TRUE,0
28701,24/08/2021,96,"12:48:43 PM","12:48:43 PM","12:53:11 PM",0,268,TRUE,1
28702,24/08/2021,97,"12:48:56 PM","12:48:56 PM","12:52:15 PM",0,199,TRUE,2
28703,24/08/2021,98,"12:52:16 PM","12:52:16 PM","1:02:29 PM",0,614,TRUE,1
28704,24/08/2021,99,"12:54:46 PM","12:54:46 PM","12:55:44 PM",0,58,TRUE,1
28705,24/08/2021,100,"1:02:21 PM","1:02:21 PM","1:05:04 PM",0,163,TRUE,1
28706,24/08/2021,101,"1:03:40 PM","1:03:40 PM","1:08:30 PM",0,290,TRUE,2
28707,24/08/2021,102,"1:06:18 PM","1:06:18 PM","1:11:23 PM",0,304,TRUE,0
28708,24/08/2021,103,"1:15:13 PM","1:15:13 PM","1:35:02 PM",0,1189,TRUE,2
28709,24/08/2021,104,"1:17:59 PM","1:17:59 PM","1:25:48 PM",0,469,TRUE,1
28710,24/08/2021,105,"1:18:51 PM","1:18:51 PM","1:27:50 PM",0,540,TRUE,1
28711,24/08/2021,106,"1:21:46 PM","1:21:46 PM","1:24:52 PM",0,185,TRUE,2
28712,24/08/2021,107,"1:22:05 PM","1:24:52 PM","1:27:51 PM",167,179,FALSE,1
28713,24/08/2021,108,"1:25:23 PM","1:25:48 PM","1:33:02 PM",25,434,TRUE,1
28714,24/08/2021,109,"1:28:45 PM","1:28:45 PM","1:32:06 PM",0,202,TRUE,1
28715,24/08/2021,110,"1:29:19 PM","1:29:19 PM","1:45:02 PM",0,942,TRUE,2
28716,24/08/2021,111,"1:30:34 PM","1:32:06 PM","1:33:09 PM",92,62,FALSE,0
28717,24/08/2021,112,"1:32:09 PM","1:33:02 PM","1:34:49 PM",53,108,TRUE,1
28718,24/08/2021,113,"1:37:36 PM","1:37:36 PM","1:43:01 PM",0,325,TRUE,0
28719,24/08/2021,114,"1:50:33 PM","1:50:33 PM","2:00:47 PM",0,614,TRUE,0
28720,24/08/2021,115,"1:51:12 PM","1:51:12 PM","1:53:58 PM",0,166,TRUE,2
28721,24/08/2021,116,"1:51:19 PM","1:51:19 PM","1:57:21 PM",0,362,TRUE,1
28722,24/08/2021,117,"1:51:25 PM","1:51:25 PM","1:53:06 PM",0,101,TRUE,2
28723,24/08/2021,118,"1:53:12 PM","1:53:12 PM","1:54:03 PM",0,51,TRUE,1
28724,24/08/2021,119,"1:56:09 PM","1:56:09 PM","2:07:02 PM",0,653,TRUE,0
28725,24/08/2021,120,"1:56:35 PM","1:56:35 PM","1:56:43 PM",0,8,TRUE,1
28726,24/08/2021,121,"1:58:49 PM","1:58:49 PM","2:00:28 PM",0,99,TRUE,1
28727,24/08/2021,122,"1:59:17 PM","1:59:17 PM","2:04:16 PM",0,298,TRUE,0
28728,24/08/2021,123,"1:59:58 PM","2:00:28 PM","2:12:03 PM",30,695,TRUE,0
28729,24/08/2021,124,"1:59:58 PM","2:00:47 PM","2:07:31 PM",49,404,TRUE,2
28730,24/08/2021,125,"2:05:37 PM","2:05:37 PM","2:09:00 PM",0,203,TRUE,1
28731,24/08/2021,126,"2:12:56 PM","2:12:56 PM","2:15:39 PM",0,163,TRUE,1
28732,24/08/2021,127,"2:20:03 PM","2:20:03 PM","2:20:39 PM",0,36,TRUE,1
28733,24/08/2021,128,"2:20:08 PM","2:20:08 PM","2:22:41 PM",0,153,TRUE,0
28734,24/08/2021,129,"2:30:09 PM","2:30:09 PM","2:34:30 PM",0,260,TRUE,2
28735,24/08/2021,130,"2:30:37 PM","2:30:37 PM","2:35:11 PM",0,275,TRUE,2
28736,24/08/2021,131,"2:33:10 PM","2:33:10 PM","2:37:35 PM",0,265,TRUE,1
28737,24/08/2021,132,"2:33:18 PM","2:33:18 PM","2:34:15 PM",0,56,TRUE,1
28738,24/08/2021,133,"2:33:33 PM","2:34:15 PM","2:36:31 PM",41,137,TRUE,2
28739,24/08/2021,134,"2:44:04 PM","2:44:04 PM","2:50:37 PM",0,393,TRUE,1
28740,24/08/2021,135,"2:44:19 PM","2:44:19 PM","2:44:44 PM",0,25,TRUE,2
28741,24/08/2021,136,"2:46:31 PM","2:46:31 PM","2:48:21 PM",0,110,TRUE,1
28742,24/08/2021,137,"2:49:53 PM","2:49:53 PM","2:50:18 PM",0,25,TRUE,2
28743,24/08/2021,138,"2:55:42 PM","2:55:42 PM","2:59:42 PM",0,240,TRUE,0
28744,24/08/2021,139,"2:57:22 PM","2:57:22 PM","3:11:26 PM",0,844,TRUE,1
28745,24/08/2021,140,"3:00:40 PM","3:00:40 PM","3:11:21 PM",0,641,TRUE,0
28746,24/08/2021,141,"3:01:23 PM","3:01:23 PM","3:03:25 PM",0,122,TRUE,2
28747,24/08/2021,142,"3:01:55 PM","3:01:55 PM","3:02:04 PM",0,10,TRUE,1
28748,24/08/2021,143,"3:10:44 PM","3:10:44 PM","3:15:34 PM",0,290,TRUE,2
28749,24/08/2021,144,"3:15:27 PM","3:15:27 PM","3:20:58 PM",0,331,TRUE,0
28750,24/08/2021,145,"3:17:24 PM","3:17:24 PM","3:17:42 PM",0,19,TRUE,2
28751,24/08/2021,146,"3:20:09 PM","3:20:09 PM","3:27:42 PM",0,453,TRUE,1
28752,24/08/2021,147,"3:22:20 PM","3:22:20 PM","3:30:27 PM",0,487,TRUE,0
28753,24/08/2021,148,"3:30:43 PM","3:30:43 PM","3:42:17 PM",0,694,TRUE,1
28754,24/08/2021,149,"3:34:03 PM","3:34:03 PM","3:47:12 PM",0,789,TRUE,2
28755,24/08/2021,150,"3:34:46 PM","3:34:46 PM","3:43:00 PM",0,494,TRUE,2
28756,24/08/2021,151,"3:47:40 PM","3:47:40 PM","3:50:39 PM",0,179,TRUE,2
28757,24/08/2021,152,"3:50:49 PM","3:50:49 PM","3:51:14 PM",0,26,TRUE,1
28758,24/08/2021,153,"3:51:30 PM","3:51:30 PM","4:01:59 PM",0,630,TRUE,1
28759,24/08/2021,154,"3:57:54 PM","3:57:54 PM","4:01:05 PM",0,191,TRUE,1
28760,24/08/2021,155,"3:58:04 PM","3:58:04 PM","3:58:54 PM",0,50,TRUE,1
28761,24/08/2021,156,"4:01:01 PM","4:01:01 PM","4:07:02 PM",0,362,TRUE,1
28762,24/08/2021,157,"4:02:30 PM","4:02:30 PM","4:11:38 PM",0,548,TRUE,1
28763,24/08/2021,158,"4:04:52 PM","4:04:52 PM","4:14:09 PM",0,557,TRUE,2
28764,24/08/2021,159,"4:08:10 PM","4:08:10 PM","4:13:54 PM",0,344,TRUE,1
